{684.287354, -94.700005, 48.999996}
{684.512591, -94.700005, 48.999996}
{684.512591, -79.699989, 48.999996}
{684.287354, -79.699989, 48.999996}
{684.287354, -94.700005, 59.000004}
{684.512591, -94.700005, 59.000004}
{684.512591, -79.699989, 59.000004}
{684.287354, -79.699989, 59.000004}
