{411.669998, -64.134722, 32.906}
{411.669998, -76.210648, 32.906}
{407.134995, -71.682175, 32.906}
{407.134995, -68.663193, 32.906}
{410.662221, -68.160029, 32.906}
{410.662221, -72.185338, 32.906}
{412.677775, -70.172684, 32.906}
{411.669998, -88.286575, 32.906}
{407.134995, -83.758102, 32.906}
{407.134995, -80.73912, 32.906}
{410.662221, -80.235957, 32.906}
{410.662221, -84.261266, 32.906}
{412.677775, -82.248611, 32.906}
{418.724436, -69.166356, 32.906}
{418.724436, -77.216975, 32.906}
{422.755544, -73.191666, 32.906}
{418.724436, -81.242284, 32.906}
{418.724436, -89.292903, 32.906}
{422.755544, -85.267593, 32.906}
{420.73999, -97.343521, 32.906}
{432.833328, -73.191666, 32.906}
{432.833328, -85.267593, 32.906}
{432.833328, -97.343521, 32.906}
{448.957774, 238.769755, 32.906}
{444.926666, 238.769755, 32.906}
{446.94222, 227.700155, 32.906}
{446.94222, 223.674845, 32.906}
{448.957774, 225.6875, 32.906}
{443.414993, 224.178009, 32.906}
{443.414993, 227.196991, 32.906}
{439.887777, 229.712809, 32.906}
{440.895559, 233.738118, 32.906}
{443.918884, 230.719137, 32.906}
{441.90333, 231.725464, 32.906}
{447.949997, 231.725464, 32.906}
{447.949997, 213.611572, 32.906}
{447.949997, 219.649536, 32.906}
{447.949997, 201.535645, 32.906}
{447.949997, 207.573608, 32.906}
{447.949997, 189.459717, 32.906}
{447.949997, 195.497681, 32.906}
{447.949997, 177.383797, 32.906}
{447.949997, 183.421753, 32.906}
{447.949997, 165.307877, 32.906}
{447.949997, 171.34584, 32.906}
{447.949997, 153.231949, 32.906}
{447.949997, 159.269913, 32.906}
{447.949997, 141.156021, 32.906}
{447.949997, 147.193985, 32.906}
{447.949997, 117.004166, 32.906}
{447.949997, 123.04213, 32.906}
{447.949997, 104.928238, 32.906}
{447.949997, 110.966202, 32.906}
{447.949997, 92.852318, 32.906}
{447.949997, 98.890278, 32.906}
{443.414993, 82.285881, 32.906}
{447.949997, 86.814354, 32.906}
{444.926666, -73.191666, 32.906}
{444.926666, -85.267593, 32.906}
{444.926666, -97.343521, 32.906}
{457.020004, 289.086121, 32.906}
{457.020004, 277.010193, 32.906}
{457.020004, 264.934265, 32.906}
{457.020004, 252.858337, 32.906}
{457.020004, 240.78241, 32.906}
{455.004445, 232.731791, 32.906}
{455.004445, 224.681173, 32.906}
{459.035563, 228.706482, 32.906}
{455.004445, 220.655863, 32.906}
{455.004445, 212.605245, 32.906}
{459.035563, 216.630554, 32.906}
{455.004445, 208.579936, 32.906}
{455.004445, 200.529317, 32.906}
{459.035563, 204.554626, 32.906}
{455.004445, 196.504008, 32.906}
{455.004445, 188.453389, 32.906}
{459.035563, 192.478699, 32.906}
{455.004445, 184.42808, 32.906}
{455.004445, 176.377472, 32.906}
{459.035563, 180.402776, 32.906}
{455.004445, 172.352168, 32.906}
{455.004445, 164.301549, 32.906}
{459.035563, 168.326859, 32.906}
{455.004445, 160.27624, 32.906}
{455.004445, 152.225622, 32.906}
{459.035563, 156.250931, 32.906}
{455.004445, 148.200312, 32.906}
{455.004445, 140.149694, 32.906}
{459.035563, 144.175003, 32.906}
{457.020004, 132.099075, 32.906}
{455.004445, 124.048457, 32.906}
{455.004445, 115.997838, 32.906}
{459.035563, 120.023148, 32.906}
{455.004445, 111.972529, 32.906}
{455.004445, 103.921911, 32.906}
{459.035563, 107.94722, 32.906}
{455.004445, 99.896604, 32.906}
{455.004445, 91.84599, 32.906}
{459.035563, 95.871297, 32.906}
{455.004445, 87.820681, 32.906}
{455.004445, 79.770063, 32.906}
{459.035563, 83.795372, 32.906}
{455.004445, 75.744754, 32.906}
{455.004445, 67.694135, 32.906}
{459.035563, 71.719444, 32.906}
{457.020004, -73.191666, 32.906}
{457.020004, -85.267593, 32.906}
{457.020004, -97.343521, 32.906}
{472.136673, 298.143066, 32.906}
{471.128896, 287.073466, 32.906}
{469.113342, 277.010193, 32.906}
{469.113342, 264.934265, 32.906}
{469.113342, 252.858337, 32.906}
{469.113342, 240.78241, 32.906}
{469.113342, 228.706482, 32.906}
{469.113342, 216.630554, 32.906}
{469.113342, 204.554626, 32.906}
{469.113342, 192.478699, 32.906}
{469.113342, 180.402779, 32.906}
{469.113342, 168.326859, 32.906}
{469.113342, 156.250931, 32.906}
{469.113342, 144.175003, 32.906}
{469.113342, 132.099075, 32.906}
{469.113342, 120.023148, 32.906}
{469.113342, 107.94722, 32.906}
{469.113342, 95.871296, 32.906}
{469.113342, 83.795372, 32.906}
{469.113342, 71.719444, 32.906}
{469.113342, -73.191666, 32.906}
{469.113342, -85.267593, 32.906}
{469.113342, -97.343521, 32.906}
{481.206665, 289.086121, 32.906}
{481.206665, 277.010193, 32.906}
{481.206665, 264.934265, 32.906}
{481.206665, 252.858337, 32.906}
{481.206665, 240.78241, 32.906}
{481.206665, 228.706482, 32.906}
{481.206665, 216.630554, 32.906}
{481.206665, 204.554626, 32.906}
{481.206665, 192.478699, 32.906}
{481.206665, 180.402779, 32.906}
{481.206665, 168.326859, 32.906}
{481.206665, 156.250931, 32.906}
{481.206665, 144.175003, 32.906}
{481.206665, 132.099075, 32.906}
{481.206665, 120.023148, 32.906}
{481.206665, 107.94722, 32.906}
{481.206665, 95.871296, 32.906}
{481.206665, 83.795372, 32.906}
{481.206665, 71.719444, 32.906}
{481.206665, 59.643518, 32.906}
{479.191111, 49.580247, 32.906}
{481.206665, -73.191666, 32.906}
{481.206665, -85.267593, 32.906}
{481.206665, -97.343521, 32.906}
{493.300003, 289.086121, 32.906}
{493.300003, 277.010193, 32.906}
{493.300003, 264.934265, 32.906}
{493.300003, 252.858337, 32.906}
{493.300003, 240.78241, 32.906}
{493.300003, 228.706482, 32.906}
{493.300003, 216.630554, 32.906}
{493.300003, 204.554626, 32.906}
{493.300003, 192.478699, 32.906}
{493.300003, 180.402779, 32.906}
{493.300003, 168.326859, 32.906}
{493.300003, 156.250931, 32.906}
{493.300003, 144.175003, 32.906}
{493.300003, 132.099075, 32.906}
{493.300003, 120.023148, 32.906}
{493.300003, 107.94722, 32.906}
{493.300003, 95.871296, 32.906}
{493.300003, 83.795372, 32.906}
{493.300003, 71.719444, 32.906}
{493.300003, 59.643518, 32.906}
{493.300003, -73.191666, 32.906}
{493.300003, -85.267593, 32.906}
{493.300003, -97.343521, 32.906}
{505.393341, 289.086121, 32.906}
{505.393341, 277.010193, 32.906}
{505.393341, 264.934265, 32.906}
{505.393341, 252.858337, 32.906}
{505.393341, 240.78241, 32.906}
{505.393341, 228.706482, 32.906}
{505.393341, 216.630554, 32.906}
{505.393341, 204.554626, 32.906}
{505.393341, 192.478699, 32.906}
{505.393341, 180.402779, 32.906}
{505.393341, 168.326859, 32.906}
{505.393341, 156.250931, 32.906}
{505.393341, 144.175003, 32.906}
{505.393341, 132.099075, 32.906}
{505.393341, 120.023148, 32.906}
{505.393341, 107.94722, 32.906}
{505.393341, 95.871296, 32.906}
{505.393341, 83.795372, 32.906}
{505.393341, 71.719444, 32.906}
{505.393341, 59.643518, 32.906}
{505.393341, -73.191666, 32.906}
{505.393341, -85.267593, 32.906}
{505.393341, -97.343521, 32.906}
{517.486664, 289.086121, 32.906}
{517.486664, 277.010193, 32.906}
{517.486664, 264.934265, 32.906}
{517.486664, 252.858337, 32.906}
{517.486664, 240.78241, 32.906}
{517.486664, 228.706482, 32.906}
{517.486664, 216.630554, 32.906}
{517.486664, 204.554626, 32.906}
{517.486664, 192.478699, 32.906}
{517.486664, 180.402779, 32.906}
{517.486664, 168.326859, 32.906}
{517.486664, 156.250931, 32.906}
{517.486664, 144.175003, 32.906}
{517.486664, 132.099075, 32.906}
{517.486664, 120.023148, 32.906}
{517.486664, 107.94722, 32.906}
{517.486664, 95.871296, 32.906}
{517.486664, 83.795372, 32.906}
{517.486664, 71.719444, 32.906}
{517.486664, 59.643518, 32.906}
{517.486664, -73.191666, 32.906}
{517.486664, -85.267593, 32.906}
{517.486664, -97.343521, 32.906}
{529.579987, 289.086121, 32.906}
{529.579987, 277.010193, 32.906}
{529.579987, 264.934265, 32.906}
{529.579987, 252.858337, 32.906}
{529.579987, 240.78241, 32.906}
{529.579987, 228.706482, 32.906}
{529.579987, 216.630554, 32.906}
{529.579987, 204.554626, 32.906}
{529.579987, 192.478699, 32.906}
{529.579987, 180.402779, 32.906}
{529.579987, 168.326859, 32.906}
{529.579987, 156.250931, 32.906}
{529.579987, 144.175003, 32.906}
{529.579987, 132.099075, 32.906}
{529.579987, 120.023148, 32.906}
{529.579987, 107.94722, 32.906}
{529.579987, 95.871296, 32.906}
{529.579987, 83.795372, 32.906}
{529.579987, 71.719444, 32.906}
{529.579987, 59.643518, 32.906}
{531.59554, 49.580247, 32.906}
{532.603333, 20.396759, 32.906}
{526.556671, 20.396759, 32.906}
{532.603333, 26.434722, 32.906}
{529.579987, -73.191666, 32.906}
{529.579987, -85.267593, 32.906}
{529.579987, -97.343521, 32.906}
{544.696655, 298.143066, 32.906}
{539.657776, 297.136739, 32.906}
{544.696655, 304.18103, 32.906}
{545.704427, 291.098775, 32.906}
{537.642212, 291.098775, 32.906}
{541.673319, 287.073466, 32.906}
{541.673309, 277.010193, 32.906}
{541.673309, 264.934265, 32.906}
{541.673309, 252.858337, 32.906}
{541.673309, 240.78241, 32.906}
{541.673309, 228.706482, 32.906}
{541.673309, 216.630554, 32.906}
{541.673309, 204.554626, 32.906}
{541.673309, 192.478699, 32.906}
{541.673309, 180.402779, 32.906}
{541.673309, 168.326859, 32.906}
{541.673309, 156.250931, 32.906}
{541.673309, 144.175003, 32.906}
{541.673309, 132.099075, 32.906}
{541.673309, 120.023148, 32.906}
{541.673309, 107.94722, 32.906}
{541.673309, 95.871296, 32.906}
{541.673309, 83.795372, 32.906}
{541.673309, 71.719444, 32.906}
{541.673309, 59.643518, 32.906}
{541.673309, 47.567593, 32.906}
{541.673309, 35.491666, 32.906}
{539.657756, 27.441049, 32.906}
{539.657756, 19.390432, 32.906}
{543.688863, 23.41574, 32.906}
{541.673309, -0.736111, 32.906}
{543.688863, -63.128394, 32.906}
{541.673309, -73.191666, 32.906}
{541.673309, -85.267593, 32.906}
{541.673309, -97.343521, 32.906}
{556.790009, 298.143066, 32.906}
{557.797791, 291.098775, 32.906}
{549.735535, 291.098775, 32.906}
{553.766663, 287.073466, 32.906}
{553.766663, 277.010193, 32.906}
{553.766663, 264.934265, 32.906}
{553.766663, 252.858337, 32.906}
{553.766663, 240.78241, 32.906}
{553.766663, 228.706482, 32.906}
{553.766663, 216.630554, 32.906}
{553.766663, 204.554626, 32.906}
{553.766663, 192.478699, 32.906}
{553.766663, 180.402779, 32.906}
{553.766663, 168.326859, 32.906}
{553.766663, 156.250931, 32.906}
{553.766663, 144.175003, 32.906}
{553.766663, 132.099075, 32.906}
{553.766663, 120.023148, 32.906}
{553.766663, 107.94722, 32.906}
{553.766663, 95.871296, 32.906}
{553.766663, 83.795372, 32.906}
{553.766663, 71.719444, 32.906}
{553.766663, 59.643518, 32.906}
{553.766663, 47.567593, 32.906}
{553.766663, 35.491666, 32.906}
{553.766663, 23.41574, 32.906}
{553.766663, 11.339814, 32.906}
{553.766663, -0.736111, 32.906}
{553.766663, -12.812037, 32.906}
{553.766663, -24.887963, 32.906}
{553.766663, -36.963888, 32.906}
{553.766663, -49.039814, 32.906}
{553.766663, -61.11574, 32.906}
{553.766663, -73.191666, 32.906}
{553.766663, -85.267593, 32.906}
